sale_date,store_id,product_id,units_sold,unit_price,promo_flag
2026-06-11,S015,P0056,5,12.25,0
2026-06-11,S015,P0060,2,17.9,0
2026-06-11,S015,P0067,10,11.21,0
2026-06-11,S015,P0069,11,9.64,0
2026-06-11,S015,P0073,10,19.39,0
2026-06-11,S015,P0074,16,12.75,1
2026-06-11,S015,P0080,3,10.32,0
2026-06-11,S015,P0095,4,4.52,0
2026-06-11,S015,P0097,19,0.83,0
2026-06-11,S015,P0101,14,6.7,0
2026-06-11,S015,P0102,22,7.58,0
2026-06-11,S015,P0103,11,7.73,0
2026-06-11,S015,P0106,10,6.37,0
2026-06-11,S015,P0111,19,5.01,1
2026-06-11,S015,P0116,14,9.63,0
2026-06-11,S015,P0121,23,7.75,0
2026-06-11,S015,P0129,30,7.91,0
2026-06-11,S015,P0133,24,0.6,0
2026-06-11,S015,P0136,15,9.45,0
2026-06-11,S015,P0137,20,1.71,0
2026-06-11,S015,P0141,16,3.95,1
2026-06-11,S015,P0142,19,7.38,0
2026-06-11,S015,P0146,18,2.2,0
2026-06-11,S015,P0147,16,5.49,0
2026-06-11,S015,P0152,2,6.94,0
2026-06-11,S015,P0154,10,4.0,0
2026-06-11,S015,P0155,8,8.64,0
2026-06-11,S015,P0156,12,4.35,1
2026-06-11,S015,P0157,9,9.83,0
2026-06-11,S015,P0158,6,3.2,0
2026-06-11,S015,P0160,11,2.39,0
2026-06-11,S015,P0164,8,2.37,0
2026-06-11,S015,P0168,8,2.2,0
2026-06-11,S015,P0175,14,8.17,1
2026-06-11,S015,P0181,10,5.08,0
2026-06-11,S015,P0185,5,5.7,0
2026-06-11,S015,P0188,4,6.44,0
2026-06-11,S015,P0191,4,2.86,0
2026-06-11,S015,P0194,4,7.56,0
2026-06-11,S015,P0200,9,6.51,1
2026-06-11,S015,P0203,5,4.98,0
2026-06-11,S015,P0212,1,4.91,0
2026-06-11,S015,P0220,15,4.8,1
2026-06-11,S015,P0233,3,3.8,0
2026-06-11,S015,P0236,3,5.76,0
2026-06-11,S015,P0243,3,12.06,0
2026-06-11,S015,P0245,3,4.99,0
2026-06-11,S015,P0249,3,4.67,0
2026-06-11,S015,P0257,1,12.19,0
2026-06-11,S015,P0261,5,9.28,0
2026-06-11,S015,P0263,1,8.27,0
2026-06-11,S015,P0271,1,5.02,0
2026-06-11,S015,P0273,3,12.13,0
2026-06-11,S015,P0274,1,15.34,0
2026-06-11,S015,P0277,3,14.41,1
2026-06-11,S015,P0278,2,14.65,0
2026-06-11,S015,P0280,4,16.48,0
2026-06-11,S015,P0283,2,10.83,0
2026-06-11,S015,P0284,1,24.76,0
2026-06-11,S015,P0292,2,9.12,0
2026-06-11,S016,P0008,10,12.69,0
2026-06-11,S016,P0011,12,6.59,1
2026-06-11,S016,P0019,6,5.73,0
2026-06-11,S016,P0026,8,7.41,0
2026-06-11,S016,P0032,5,18.46,0
2026-06-11,S016,P0038,1,8.64,0
2026-06-11,S016,P0044,7,8.31,0
2026-06-11,S016,P0045,11,6.45,0
2026-06-11,S016,P0046,4,22.01,0
2026-06-11,S016,P0048,7,19.04,0
2026-06-11,S016,P0051,9,17.53,0
2026-06-11,S016,P0054,5,15.79,0
2026-06-11,S016,P0055,12,15.39,0
2026-06-11,S016,P0057,6,2.44,0
2026-06-11,S016,P0060,11,17.9,0
2026-06-11,S016,P0061,6,2.65,0
2026-06-11,S016,P0065,5,14.0,0
2026-06-11,S016,P0066,11,13.17,1
2026-06-11,S016,P0067,11,11.21,0
2026-06-11,S016,P0068,5,11.35,0
2026-06-11,S016,P0070,7,1.85,0
2026-06-11,S016,P0073,11,19.39,0
2026-06-11,S016,P0076,7,16.86,0
2026-06-11,S016,P0080,2,10.32,0
2026-06-11,S016,P0082,7,14.26,0
2026-06-11,S016,P0089,6,19.27,0
2026-06-11,S016,P0092,4,6.96,0
2026-06-11,S016,P0100,6,5.55,0
2026-06-11,S016,P0102,9,7.58,0
2026-06-11,S016,P0106,9,6.37,0
2026-06-11,S016,P0109,6,7.69,0
2026-06-11,S016,P0110,6,2.65,0
2026-06-11,S016,P0113,20,7.09,1
2026-06-11,S016,P0124,9,2.5,0
2026-06-11,S016,P0126,10,8.45,0
2026-06-11,S016,P0129,11,7.91,0
2026-06-11,S016,P0131,14,3.84,0
2026-06-11,S016,P0132,8,4.44,0
2026-06-11,S016,P0135,14,1.86,0
2026-06-11,S016,P0137,6,1.71,0
2026-06-11,S016,P0139,9,6.59,0
2026-06-11,S016,P0141,7,3.95,1
2026-06-11,S016,P0146,12,2.2,0
2026-06-11,S016,P0150,4,9.85,0
2026-06-11,S016,P0153,6,4.42,0
2026-06-11,S016,P0163,8,4.27,0
2026-06-11,S016,P0164,10,2.37,0
2026-06-11,S016,P0166,3,4.83,0
2026-06-11,S016,P0175,14,8.17,1
2026-06-11,S016,P0177,6,9.27,0
2026-06-11,S016,P0181,7,5.08,0
2026-06-11,S016,P0182,7,6.1,0
2026-06-11,S016,P0187,6,1.77,0
2026-06-11,S016,P0215,3,4.63,0
2026-06-11,S016,P0217,3,2.95,0
2026-06-11,S016,P0218,6,1.67,1
2026-06-11,S016,P0243,3,12.06,0
2026-06-11,S016,P0245,1,4.99,0
2026-06-11,S016,P0249,2,4.67,0
2026-06-11,S016,P0251,3,10.05,0
2026-06-11,S016,P0259,2,7.8,0
2026-06-11,S016,P0261,1,9.28,0
2026-06-11,S016,P0271,2,5.02,0
2026-06-11,S016,P0272,2,6.51,0
2026-06-11,S016,P0276,6,9.92,0
2026-06-11,S016,P0277,1,14.41,1
2026-06-11,S016,P0281,1,8.48,0
2026-06-11,S016,P0284,1,24.76,0
2026-06-11,S016,P0287,1,20.41,0
2026-06-11,S016,P0291,1,8.89,0
2026-06-11,S016,P0292,1,9.12,0
2026-06-11,S016,P0293,5,17.41,0
2026-06-11,S016,P0294,3,17.64,0
2026-06-11,S016,P0296,3,27.73,0
2026-06-11,S016,P0298,3,22.1,0
2026-06-11,S017,P0001,11,9.72,0
2026-06-11,S017,P0005,9,6.57,0
2026-06-11,S017,P0008,10,12.69,0
2026-06-11,S017,P0010,9,4.95,0
2026-06-11,S017,P0012,6,18.62,0
2026-06-11,S017,P0017,8,15.55,0
2026-06-11,S017,P0020,15,7.79,0
2026-06-11,S017,P0022,7,17.21,0
2026-06-11,S017,P0023,11,3.27,0
2026-06-11,S017,P0026,11,7.41,0
2026-06-11,S017,P0027,7,17.14,0
2026-06-11,S017,P0029,7,12.8,0
2026-06-11,S017,P0031,10,14.79,0
2026-06-11,S017,P0034,9,12.9,0
2026-06-11,S017,P0037,9,13.84,0
2026-06-11,S017,P0042,9,12.71,0
2026-06-11,S017,P0048,7,19.04,0
2026-06-11,S017,P0055,12,15.39,0
2026-06-11,S017,P0058,12,18.65,0
2026-06-11,S017,P0060,7,17.9,0
2026-06-11,S017,P0067,7,11.21,0
2026-06-11,S017,P0069,5,9.64,0
2026-06-11,S017,P0070,13,1.85,0
2026-06-11,S017,P0075,4,4.85,0
2026-06-11,S017,P0077,2,3.73,0
2026-06-11,S017,P0081,10,15.31,0
2026-06-11,S017,P0082,1,14.26,0
2026-06-11,S017,P0083,8,18.87,0
2026-06-11,S017,P0087,7,1.21,0
2026-06-11,S017,P0088,8,13.37,0
2026-06-11,S017,P0098,11,8.11,0
2026-06-11,S017,P0099,27,2.74,0
2026-06-11,S017,P0100,16,5.55,0
2026-06-11,S017,P0103,13,7.73,0
2026-06-11,S017,P0105,13,1.8,0
2026-06-11,S017,P0110,29,2.65,0
2026-06-11,S017,P0125,11,6.89,0
2026-06-11,S017,P0129,7,7.91,0
2026-06-11,S017,P0130,8,4.98,0
2026-06-11,S017,P0132,26,4.44,0
2026-06-11,S017,P0135,17,1.86,0
2026-06-11,S017,P0140,12,2.89,0
2026-06-11,S017,P0144,14,9.18,0
2026-06-11,S017,P0145,11,2.29,0
2026-06-11,S017,P0148,18,6.43,0
2026-06-11,S017,P0154,9,4.0,0
2026-06-11,S017,P0157,8,9.83,0
2026-06-11,S017,P0162,7,2.56,0
2026-06-11,S017,P0172,7,1.26,0
2026-06-11,S017,P0177,4,9.27,0
2026-06-11,S017,P0189,6,7.99,0
2026-06-11,S017,P0197,3,10.83,0
2026-06-11,S017,P0201,1,8.32,0
2026-06-11,S017,P0202,7,1.99,0
2026-06-11,S017,P0206,8,4.17,1
2026-06-11,S017,P0210,11,9.14,0
2026-06-11,S017,P0212,3,4.91,0
2026-06-11,S017,P0214,2,1.5,0
2026-06-11,S017,P0215,8,4.63,0
2026-06-11,S017,P0222,2,2.37,0
2026-06-11,S017,P0225,4,4.94,0
2026-06-11,S017,P0227,6,1.51,1
2026-06-11,S017,P0231,3,3.4,0
2026-06-11,S017,P0235,10,4.58,0
2026-06-11,S017,P0239,1,3.79,0
2026-06-11,S017,P0240,7,1.61,0
2026-06-11,S017,P0244,3,7.76,0
2026-06-11,S017,P0248,6,15.62,0
2026-06-11,S017,P0253,2,6.35,0
2026-06-11,S017,P0261,3,9.28,0
2026-06-11,S017,P0269,2,4.94,0
2026-06-11,S017,P0270,4,14.45,0
2026-06-11,S017,P0271,1,5.02,0
2026-06-11,S017,P0273,2,12.13,0
2026-06-11,S017,P0276,2,9.92,0
2026-06-11,S017,P0283,1,10.83,0
2026-06-11,S017,P0291,1,8.89,0
2026-06-11,S017,P0294,1,17.64,0
2026-06-11,S017,P0297,1,18.51,0
2026-06-11,S018,P0003,7,10.01,0
2026-06-11,S018,P0010,8,4.95,0
2026-06-11,S018,P0015,4,4.5,0
2026-06-11,S018,P0021,9,18.2,0
2026-06-11,S018,P0023,8,3.27,0
2026-06-11,S018,P0025,5,9.16,0
2026-06-11,S018,P0031,7,14.79,0
2026-06-11,S018,P0040,11,9.39,0
2026-06-11,S018,P0041,13,15.76,0
2026-06-11,S018,P0043,8,3.19,0
2026-06-11,S018,P0044,13,8.31,0
2026-06-11,S018,P0045,9,6.45,0
2026-06-11,S018,P0047,10,21.0,0
2026-06-11,S018,P0049,11,5.3,0
2026-06-11,S018,P0050,8,1.08,0
2026-06-11,S018,P0054,3,15.79,0
2026-06-11,S018,P0055,9,15.39,0
2026-06-11,S018,P0059,9,5.77,0
2026-06-11,S018,P0064,7,9.23,0
2026-06-11,S018,P0065,5,14.0,0
2026-06-11,S018,P0068,11,11.35,0
2026-06-11,S018,P0069,1,9.64,0
2026-06-11,S018,P0080,8,10.32,0
2026-06-11,S018,P0084,10,9.07,1
2026-06-11,S018,P0098,17,8.11,0
2026-06-11,S018,P0100,27,5.55,0
2026-06-11,S018,P0105,10,1.8,0
2026-06-11,S018,P0114,13,8.71,0
2026-06-11,S018,P0115,3,2.3,0
2026-06-11,S018,P0116,1,9.63,0
2026-06-11,S018,P0117,9,1.43,0
2026-06-11,S018,P0118,13,5.15,0
2026-06-11,S018,P0122,8,3.17,0
2026-06-11,S018,P0132,15,4.44,0
2026-06-11,S018,P0134,4,8.16,0
2026-06-11,S018,P0135,7,1.86,0
2026-06-11,S018,P0139,7,6.59,0
2026-06-11,S018,P0147,8,5.49,0
2026-06-11,S018,P0150,13,9.85,0
2026-06-11,S018,P0155,6,8.64,0
2026-06-11,S018,P0166,6,4.83,0
2026-06-11,S018,P0167,4,4.13,0
2026-06-11,S018,P0170,3,1.93,0
2026-06-11,S018,P0171,9,2.11,0
2026-06-11,S018,P0173,12,3.71,1
2026-06-11,S018,P0174,8,10.68,0
2026-06-11,S018,P0178,7,8.96,0
2026-06-11,S018,P0188,3,6.44,0
2026-06-11,S018,P0195,4,3.95,0
2026-06-11,S018,P0196,6,3.47,0
2026-06-11,S018,P0199,3,3.75,0
2026-06-11,S018,P0208,6,6.68,0
2026-06-11,S018,P0209,3,1.29,0
2026-06-11,S018,P0212,4,4.91,0
2026-06-11,S018,P0213,4,1.56,0
2026-06-11,S018,P0219,2,2.17,0
2026-06-11,S018,P0221,4,4.9,0
2026-06-11,S018,P0225,3,4.94,0
2026-06-11,S018,P0233,1,3.8,0
2026-06-11,S018,P0239,4,3.79,0
2026-06-11,S018,P0252,1,15.13,0
2026-06-11,S018,P0253,4,6.35,0
2026-06-11,S018,P0255,1,11.93,0
2026-06-11,S018,P0260,4,9.76,0
2026-06-11,S018,P0261,1,9.28,0
2026-06-11,S018,P0263,2,8.27,0
2026-06-11,S018,P0264,2,14.17,0
2026-06-11,S018,P0270,3,14.45,0
2026-06-11,S018,P0272,5,6.51,0
2026-06-11,S018,P0273,2,12.13,0
2026-06-11,S018,P0278,1,14.65,0
2026-06-11,S018,P0283,1,10.83,0
2026-06-11,S018,P0288,1,10.28,0
2026-06-11,S018,P0297,2,18.51,0
2026-06-11,S019,P0002,4,3.65,0
2026-06-11,S019,P0003,8,10.01,0
2026-06-11,S019,P0007,13,2.87,0
2026-06-11,S019,P0014,7,3.32,0
2026-06-11,S019,P0016,9,1.09,0
2026-06-11,S019,P0018,4,17.53,0
2026-06-11,S019,P0019,4,5.73,0
2026-06-11,S019,P0020,18,7.79,0
2026-06-11,S019,P0026,8,7.41,0
2026-06-11,S019,P0027,4,17.14,0
2026-06-11,S019,P0029,7,12.8,0
2026-06-11,S019,P0034,8,12.9,0
2026-06-11,S019,P0037,6,13.84,0
2026-06-11,S019,P0039,7,7.88,0
2026-06-11,S019,P0041,10,15.76,0
2026-06-11,S019,P0044,9,8.31,0
2026-06-11,S019,P0051,8,17.53,0
2026-06-11,S019,P0053,1,3.18,0
2026-06-11,S019,P0061,3,2.65,0
2026-06-11,S019,P0064,6,9.23,0
2026-06-11,S019,P0068,5,11.35,0
2026-06-11,S019,P0070,4,1.85,0
2026-06-11,S019,P0074,8,12.75,1
2026-06-11,S019,P0083,9,18.87,0
2026-06-11,S019,P0085,10,11.82,0
2026-06-11,S019,P0090,7,19.3,0
2026-06-11,S019,P0092,14,6.96,0
2026-06-11,S019,P0096,15,8.41,0
2026-06-11,S019,P0097,17,0.83,0
2026-06-11,S019,P0099,12,2.74,0
2026-06-11,S019,P0101,13,6.7,0
2026-06-11,S019,P0107,14,3.12,0
2026-06-11,S019,P0113,9,7.09,1
2026-06-11,S019,P0115,10,2.3,0
2026-06-11,S019,P0117,8,1.43,0
2026-06-11,S019,P0121,9,7.75,0
2026-06-11,S019,P0123,6,3.3,0
2026-06-11,S019,P0125,11,6.89,0
2026-06-11,S019,P0126,10,8.45,0
2026-06-11,S019,P0128,21,7.8,0
2026-06-11,S019,P0130,15,4.98,0
2026-06-11,S019,P0131,16,3.84,0
2026-06-11,S019,P0132,25,4.44,0
2026-06-11,S019,P0133,17,0.6,0
2026-06-11,S019,P0135,15,1.86,0
2026-06-11,S019,P0143,14,8.75,0
2026-06-11,S019,P0149,15,1.15,0
2026-06-11,S019,P0153,1,4.42,0
2026-06-11,S019,P0155,9,8.64,0
2026-06-11,S019,P0171,9,2.11,0
2026-06-11,S019,P0177,8,9.27,0
2026-06-11,S019,P0183,11,7.79,0
2026-06-11,S019,P0185,8,5.7,0
2026-06-11,S019,P0191,6,2.86,0
2026-06-11,S019,P0198,1,4.43,1
2026-06-11,S019,P0201,2,8.32,0
2026-06-11,S019,P0208,4,6.68,0
2026-06-11,S019,P0212,6,4.91,0
2026-06-11,S019,P0214,3,1.5,0
2026-06-11,S019,P0217,4,2.95,0
2026-06-11,S019,P0223,4,3.46,0
2026-06-11,S019,P0224,5,1.68,0
2026-06-11,S019,P0228,4,3.52,0
2026-06-11,S019,P0230,3,2.11,0
2026-06-11,S019,P0234,6,1.62,0
2026-06-11,S019,P0236,2,5.76,0
2026-06-11,S019,P0238,2,2.85,0
2026-06-11,S019,P0243,5,12.06,0
2026-06-11,S019,P0249,2,4.67,0
2026-06-11,S019,P0250,7,4.63,0
2026-06-11,S019,P0261,1,9.28,0
2026-06-11,S019,P0275,2,8.76,1
2026-06-11,S019,P0283,1,10.83,0
2026-06-11,S019,P0287,2,20.41,0
2026-06-11,S019,P0288,2,10.28,0
2026-06-11,S019,P0292,3,9.12,0
2026-06-11,S019,P0293,3,17.41,0
2026-06-11,S019,P0294,1,17.64,0
2026-06-11,S019,P0299,2,20.63,0
2026-06-11,S020,P0005,7,6.57,0
2026-06-11,S020,P0006,6,6.19,0
2026-06-11,S020,P0010,6,4.95,0
2026-06-11,S020,P0014,2,3.32,0
2026-06-11,S020,P0016,5,1.09,0
2026-06-11,S020,P0019,6,5.73,0
2026-06-11,S020,P0023,6,3.27,0
2026-06-11,S020,P0031,9,14.79,0
2026-06-11,S020,P0034,10,12.9,0
2026-06-11,S020,P0035,8,10.31,0
2026-06-11,S020,P0053,2,3.18,0
2026-06-11,S020,P0054,14,15.79,0
2026-06-11,S020,P0055,3,15.39,0
2026-06-11,S020,P0061,7,2.65,0
2026-06-11,S020,P0066,9,13.17,1
2026-06-11,S020,P0067,11,11.21,0
2026-06-11,S020,P0069,9,9.64,0
2026-06-11,S020,P0075,16,4.85,0
2026-06-11,S020,P0076,9,16.86,0
2026-06-11,S020,P0090,5,19.3,0
2026-06-11,S020,P0092,6,6.96,0
2026-06-11,S020,P0094,1,8.5,0
2026-06-11,S020,P0101,12,6.7,0
2026-06-11,S020,P0105,18,1.8,0
2026-06-11,S020,P0106,15,6.37,0
2026-06-11,S020,P0108,5,4.81,0
2026-06-11,S020,P0109,12,7.69,0
2026-06-11,S020,P0116,11,9.63,0
2026-06-11,S020,P0117,5,1.43,0
2026-06-11,S020,P0118,11,5.15,0
2026-06-11,S020,P0124,24,2.5,0
2026-06-11,S020,P0127,17,6.0,0
2026-06-11,S020,P0129,12,7.91,0
2026-06-11,S020,P0139,14,6.59,0
2026-06-11,S020,P0141,15,3.95,1
2026-06-11,S020,P0144,13,9.18,0
2026-06-11,S020,P0148,5,6.43,0
2026-06-11,S020,P0151,3,4.19,0
2026-06-11,S020,P0152,6,6.94,0
2026-06-11,S020,P0154,8,4.0,0
2026-06-11,S020,P0155,7,8.64,0
2026-06-11,S020,P0173,10,3.71,1
2026-06-11,S020,P0182,10,6.1,0
2026-06-11,S020,P0183,6,7.79,0
2026-06-11,S020,P0185,1,5.7,0
2026-06-11,S020,P0187,5,1.77,0
2026-06-11,S020,P0188,10,6.44,0
2026-06-11,S020,P0190,11,3.33,1
2026-06-11,S020,P0192,9,6.37,0
2026-06-11,S020,P0195,7,3.95,0
2026-06-11,S020,P0198,14,4.43,1
2026-06-11,S020,P0199,8,3.75,0
2026-06-11,S020,P0201,3,8.32,0
2026-06-11,S020,P0203,3,4.98,0
2026-06-11,S020,P0207,6,8.64,0
2026-06-11,S020,P0212,5,4.91,0
2026-06-11,S020,P0213,1,1.56,0
2026-06-11,S020,P0217,5,2.95,0
2026-06-11,S020,P0220,3,4.8,1
2026-06-11,S020,P0221,3,4.9,0
2026-06-11,S020,P0234,1,1.62,0
2026-06-11,S020,P0235,1,4.58,0
2026-06-11,S020,P0237,3,3.71,0
2026-06-11,S020,P0238,10,2.85,0
2026-06-11,S020,P0250,1,4.63,0
2026-06-11,S020,P0253,4,6.35,0
2026-06-11,S020,P0255,2,11.93,0
2026-06-11,S020,P0275,2,8.76,1
2026-06-11,S020,P0277,2,14.41,1
2026-06-11,S020,P0280,1,16.48,0
2026-06-11,S020,P0288,2,10.28,0
2026-06-11,S020,P0290,1,25.44,0
2026-06-11,S020,P0291,1,8.89,0
2026-06-11,S021,P0003,8,10.01,0
2026-06-11,S021,P0004,5,11.16,1
2026-06-11,S021,P0006,6,6.19,0
2026-06-11,S021,P0010,4,4.95,0
2026-06-11,S021,P0011,14,6.59,1
2026-06-11,S021,P0018,4,17.53,0
2026-06-11,S021,P0019,1,5.73,0
2026-06-11,S021,P0027,3,17.14,0
2026-06-11,S021,P0030,9,13.68,0
2026-06-11,S021,P0031,3,14.79,0
2026-06-11,S021,P0042,4,12.71,0
2026-06-11,S021,P0044,2,8.31,0
2026-06-11,S021,P0045,2,6.45,0
2026-06-11,S021,P0048,4,19.04,0
2026-06-11,S021,P0049,1,5.3,0
2026-06-11,S021,P0053,2,3.18,0
2026-06-11,S021,P0054,3,15.79,0
2026-06-11,S021,P0055,7,15.39,0
2026-06-11,S021,P0063,9,5.09,0
2026-06-11,S021,P0069,8,9.64,0
2026-06-11,S021,P0070,5,1.85,0
2026-06-11,S021,P0087,4,1.21,0
2026-06-11,S021,P0095,3,4.52,0
2026-06-11,S021,P0100,4,5.55,0
2026-06-11,S021,P0101,2,6.7,0
2026-06-11,S021,P0102,7,7.58,0
2026-06-11,S021,P0103,8,7.73,0
2026-06-11,S021,P0104,7,7.86,0
2026-06-11,S021,P0112,5,3.59,0
2026-06-11,S021,P0116,7,9.63,0
2026-06-11,S021,P0117,12,1.43,0
2026-06-11,S021,P0118,3,5.15,0
2026-06-11,S021,P0126,9,8.45,0
2026-06-11,S021,P0127,5,6.0,0
2026-06-11,S021,P0128,7,7.8,0
2026-06-11,S021,P0132,14,4.44,0
2026-06-11,S021,P0134,7,8.16,0
2026-06-11,S021,P0141,7,3.95,1
2026-06-11,S021,P0145,2,2.29,0
2026-06-11,S021,P0147,6,5.49,0
2026-06-11,S021,P0148,6,6.43,0
2026-06-11,S021,P0149,8,1.15,0
2026-06-11,S021,P0150,5,9.85,0
2026-06-11,S021,P0162,2,2.56,0
2026-06-11,S021,P0165,4,3.17,0
2026-06-11,S021,P0167,1,4.13,0
2026-06-11,S021,P0169,3,5.36,0
2026-06-11,S021,P0171,4,2.11,0
2026-06-11,S021,P0175,5,8.17,1
2026-06-11,S021,P0184,1,3.95,0
2026-06-11,S021,P0187,2,1.77,0
2026-06-11,S021,P0189,1,7.99,0
2026-06-11,S021,P0191,4,2.86,0
2026-06-11,S021,P0203,3,4.98,0
2026-06-11,S021,P0204,5,1.62,0
2026-06-11,S021,P0205,2,6.57,0
2026-06-11,S021,P0208,4,6.68,0
2026-06-11,S021,P0211,3,4.33,0
2026-06-11,S021,P0212,2,4.91,0
2026-06-11,S021,P0220,2,4.8,1
2026-06-11,S021,P0226,1,2.35,0
2026-06-11,S021,P0255,1,11.93,0
2026-06-11,S021,P0258,1,5.52,1
2026-06-11,S021,P0265,4,12.49,1
2026-06-11,S021,P0270,2,14.45,0
2026-06-11,S021,P0272,4,6.51,0
2026-06-11,S021,P0273,2,12.13,0
2026-06-11,S021,P0274,2,15.34,0
2026-06-11,S021,P0275,1,8.76,1
2026-06-11,S021,P0282,1,16.02,0
2026-06-11,S021,P0287,1,20.41,0
2026-06-11,S022,P0001,8,9.72,0
2026-06-11,S022,P0004,10,11.16,1
2026-06-11,S022,P0006,4,6.19,0
2026-06-11,S022,P0009,3,1.22,0
2026-06-11,S022,P0011,10,6.59,1
2026-06-11,S022,P0021,5,18.2,0
2026-06-11,S022,P0025,5,9.16,0
2026-06-11,S022,P0026,7,7.41,0
2026-06-11,S022,P0027,5,17.14,0
2026-06-11,S022,P0032,8,18.46,0
2026-06-11,S022,P0038,5,8.64,0
2026-06-11,S022,P0041,12,15.76,0
2026-06-11,S022,P0052,5,15.91,0
2026-06-11,S022,P0055,9,15.39,0
2026-06-11,S022,P0057,4,2.44,0
2026-06-11,S022,P0061,12,2.65,0
2026-06-11,S022,P0068,3,11.35,0
2026-06-11,S022,P0069,5,9.64,0
2026-06-11,S022,P0072,5,6.98,0
2026-06-11,S022,P0073,7,19.39,0
2026-06-11,S022,P0074,14,12.75,1
2026-06-11,S022,P0079,9,16.61,0
2026-06-11,S022,P0081,4,15.31,0
2026-06-11,S022,P0083,1,18.87,0
2026-06-11,S022,P0086,4,18.47,0
2026-06-11,S022,P0088,3,13.37,0
2026-06-11,S022,P0091,6,1.79,0
2026-06-11,S022,P0093,5,8.02,0
2026-06-11,S022,P0096,9,8.41,0
2026-06-11,S022,P0102,7,7.58,0
2026-06-11,S022,P0110,9,2.65,0
2026-06-11,S022,P0111,13,5.01,1
2026-06-11,S022,P0115,10,2.3,0
2026-06-11,S022,P0120,8,3.0,0
2026-06-11,S022,P0123,5,3.3,0
2026-06-11,S022,P0124,10,2.5,0
2026-06-11,S022,P0125,9,6.89,0
2026-06-11,S022,P0136,6,9.45,0
2026-06-11,S022,P0138,8,5.58,0
2026-06-11,S022,P0141,11,3.95,1
2026-06-11,S022,P0149,8,1.15,0
2026-06-11,S022,P0153,3,4.42,0
2026-06-11,S022,P0158,4,3.2,0
2026-06-11,S022,P0163,5,4.27,0
2026-06-11,S022,P0171,3,2.11,0
2026-06-11,S022,P0174,2,10.68,0
2026-06-11,S022,P0176,3,7.8,0
2026-06-11,S022,P0179,3,2.39,0
2026-06-11,S022,P0181,2,5.08,0
2026-06-11,S022,P0185,9,5.7,0
2026-06-11,S022,P0186,2,4.36,0
2026-06-11,S022,P0187,9,1.77,0
2026-06-11,S022,P0192,6,6.37,0
2026-06-11,S022,P0196,4,3.47,0
2026-06-11,S022,P0198,1,4.43,1
2026-06-11,S022,P0204,1,1.62,0
2026-06-11,S022,P0205,6,6.57,0
2026-06-11,S022,P0208,7,6.68,0
2026-06-11,S022,P0211,5,4.33,0
2026-06-11,S022,P0213,1,1.56,0
2026-06-11,S022,P0219,4,2.17,0
2026-06-11,S022,P0220,7,4.8,1
2026-06-11,S022,P0222,4,2.37,0
2026-06-11,S022,P0223,2,3.46,0
2026-06-11,S022,P0225,4,4.94,0
2026-06-11,S022,P0233,4,3.8,0
2026-06-11,S022,P0236,3,5.76,0
2026-06-11,S022,P0239,5,3.79,0
2026-06-11,S022,P0260,2,9.76,0
2026-06-11,S022,P0264,4,14.17,0
2026-06-11,S022,P0275,4,8.76,1
2026-06-11,S022,P0276,1,9.92,0
2026-06-11,S022,P0277,2,14.41,1
2026-06-11,S023,P0006,5,6.19,0
2026-06-11,S023,P0009,3,1.22,0
2026-06-11,S023,P0010,8,4.95,0
2026-06-11,S023,P0013,11,17.44,0
2026-06-11,S023,P0019,6,5.73,0
2026-06-11,S023,P0022,12,17.21,0
2026-06-11,S023,P0026,5,7.41,0
2026-06-11,S023,P0030,3,13.68,0
2026-06-11,S023,P0034,7,12.9,0
2026-06-11,S023,P0041,4,15.76,0
2026-06-11,S023,P0042,11,12.71,0
2026-06-11,S023,P0046,8,22.01,0
2026-06-11,S023,P0049,5,5.3,0
2026-06-11,S023,P0050,7,1.08,0
2026-06-11,S023,P0053,5,3.18,0
2026-06-11,S023,P0055,10,15.39,0
2026-06-11,S023,P0060,7,17.9,0
2026-06-11,S023,P0068,5,11.35,0
2026-06-11,S023,P0075,6,4.85,0
2026-06-11,S023,P0076,14,16.86,0
2026-06-11,S023,P0077,4,3.73,0
2026-06-11,S023,P0078,11,13.87,0
2026-06-11,S023,P0080,5,10.32,0
2026-06-11,S023,P0082,6,14.26,0
2026-06-11,S023,P0085,7,11.82,0
2026-06-11,S023,P0086,15,18.47,0
2026-06-11,S023,P0087,11,1.21,0
2026-06-11,S023,P0088,6,13.37,0
2026-06-11,S023,P0090,6,19.3,0
2026-06-11,S023,P0093,8,8.02,0
2026-06-11,S023,P0097,15,0.83,0
2026-06-11,S023,P0098,7,8.11,0
2026-06-11,S023,P0101,11,6.7,0
2026-06-11,S023,P0105,12,1.8,0
2026-06-11,S023,P0109,17,7.69,0
2026-06-11,S023,P0115,5,2.3,0
2026-06-11,S023,P0117,8,1.43,0
2026-06-11,S023,P0121,8,7.75,0
2026-06-11,S023,P0122,12,3.17,0
2026-06-11,S023,P0124,17,2.5,0
2026-06-11,S023,P0129,7,7.91,0
2026-06-11,S023,P0135,6,1.86,0
2026-06-11,S023,P0139,8,6.59,0
2026-06-11,S023,P0140,4,2.89,0
2026-06-11,S023,P0141,8,3.95,1
2026-06-11,S023,P0145,8,2.29,0
2026-06-11,S023,P0147,24,5.49,0
2026-06-11,S023,P0148,7,6.43,0
2026-06-11,S023,P0149,13,1.15,0
2026-06-11,S023,P0154,6,4.0,0
2026-06-11,S023,P0159,6,9.11,0
